卖家Id,卖家入驻闲鱼时长,卖家卖出商品数量,卖家职业,卖家访问闲鱼频率,卖家芝麻评级,卖家芝麻信用,卖家发货地址,商品标题,商品状态,商品划线价格,商品售价,商品数量,商品邮费,商品浏览数,商品想要人数,商品点赞数,商品同款信息,商品描述
1040169305,来闲鱼415天了,卖出过13件宝贝,喜欢宠物,5小时前来过,A,信用极好,南京,新款儿童刺绣紫色汉服中国风复古女童连衣裙改良襦裙…,在售,118.18,60,1,0,15,0,0,无同款商品信息,"新款儿童刺绣紫色汉服中国风复古女童连衣裙改良襦裙…
颜色分类:紫色[如图],参考身高:150，穿二，山，无瑕疵，二手商品不退不换"
673158538,来闲鱼1645天了,卖出过22件宝贝,,连续2天来过,A,信用极好,无锡,两穿羽绒服，100码，80-90穿。二手物品，一经售出，不退,在售,0,20,1,10,8,0,0,无同款商品信息,两穿羽绒服，100码，80-90穿。二手物品，一经售出，不退不换，请谨慎购买
669027741,来闲鱼1656天了,卖出过228件宝贝,自由职业行业创始人,连续5天来过,A,信用极好,周口,儿童汉服连衣裙两件套，110码，大概9新。二手商品售出概不退,在售,189,79,1,8,10,0,0,无同款商品信息,儿童汉服连衣裙两件套，110码，大概9新。二手商品售出概不退换！
144210966,来闲鱼1641天了,卖出过45件宝贝,教育/科研行业教师,16小时前来过,A,信用极好,宁波,童装#男童格纹相拼简洁短袖,在售,0,28,1,0,8,0,0,无同款商品信息,"童装#男童格纹相拼简洁短袖
120码全棉柔软
诚信买卖，二手商品不退换"
1757223262,来闲鱼1594天了,卖出过42件宝贝,喜欢木匠、高科技,连续3天来过,A,信用极好,上海,欧洲品牌童装连衣裙 尺码6y 116 环保 欧盟出口标准,在售,0,26,1,0,43,1,0,无同款商品信息,"欧洲品牌童装连衣裙 尺码6y 116 环保 欧盟出口标准
二手商品 不退换 实价勿还
新旧如图 要的就直接拍下 非商家只有一件
不包邮"
1040169305,来闲鱼415天了,卖出过13件宝贝,喜欢宠物,6小时前来过,A,信用极好,南京,新款儿童刺绣紫色汉服中国风复古女童连衣裙改良襦裙…,在售,118.18,60,1,0,17,0,0,无同款商品信息,"新款儿童刺绣紫色汉服中国风复古女童连衣裙改良襦裙…
颜色分类:紫色[如图],参考身高:150，穿二，山，无瑕疵，二手商品不退不换"
3855378913,来闲鱼92天了,卖出过24件宝贝,浙江农业商贸职业学院毕业,连续2天来过,C,信用良好,徐州,全新巴拉巴拉童装男童短裤宝宝休闲运动裤,在售,59,19,1,0,121,6,0,无同款商品信息,"全新巴拉巴拉童装男童短裤宝宝休闲运动裤 
三标齐全 质量保证
特价19元包邮 都是清仓处理 最低价 不议价 不退换
适用性别：男 面料：棉 适用季节：夏季 裤长：五分裤
颜色 黄色 波点 灰色
尺码90-130黄色 90-100波点 110-130灰色"
394669407,来闲鱼1736天了,卖出过153件宝贝,本人閒置均為虧轉 請刀下留情 所有東西買的時候都為自用 就沒有留下電腦小票 低價轉的原因是我需要過它而現在不需要了 人格保證正品 由於本人不是專業代購 沒有代購的定價準則 所以在定價方面 也是本人最低的心裡價位了 能包郵的話一定包郵 不能包郵就不能包了 望諒解,1小时前来过,A,信用极好,深圳,K妈家 西班牙定制童装 Kinnie Kids,在售,0,188,1,0,30,3,0,无同款商品信息,"K妈家 西班牙定制童装 Kinnie Kids
蓝色花边直筒裙女童公主裙 全棉里布 
100，110码  裙+裤+发夹  
有两件，都全新，还没机会穿
暂不出，喜欢可排
二手商品不退不换！"
43951603,来闲鱼1224天了,卖出过193件宝贝,,连续2天来过,A,信用极好,苏州,专柜正品3件！3件！打包价包邮！！裤子水孩儿的，140！衣服,在售,0,39,1,0,132,1,0,无同款商品信息,专柜正品3件！3件！打包价包邮！！裤子水孩儿的，140！衣服牌子我忘记了，专柜买的，130！内搭是法国爱法贝的！！！蕾丝款，原价超级贵！尺码120！！打包价包邮，想单要也可以，联系我就行！全国包邮，偏远地区除外！二手产品，不退不换！
236960197,来闲鱼986天了,卖出过118件宝贝,,11小时前来过,A,信用极好,绍兴,韩国进口happyprince宝宝白色打底衫,在售,102.43,50,1,0,5,0,0,无同款商品信息,"韩国进口happyprince宝宝白色打底衫 
颜色分类:白色,参考身高:M ，80一100身高可以穿，二手衣服，没有污点，宝妈考虑好再拍，"
3335939206,来闲鱼1083天了,卖出过303件宝贝,零售行业创始人,28分钟前来过,A,信用极好,呼伦贝尔,打包110吗童装,在售,0,48,1,0,8,0,0,无同款商品信息,"打包110吗童装
买裤子赠衣服
裤子新
衣服不怎么新了
都是110吗
二手不退不换哈"
248589236,来闲鱼1630天了,卖出过235件宝贝,贸易行业销售,连续2天来过,B,信用优秀,湛江,拉夫劳伦polo男童女童短袖T恤120，130码全新,在售,0,65,1,0,18,0,0,无同款商品信息,"拉夫劳伦polo男童女童短袖T恤120，130码全新

正品polo拉夫劳伦
无吊牌了
全新
棉质手感很好，质感不用说
衣标120，衣长50
女童感觉130也可以穿

二手闲置不退不换"
313978725,来闲鱼1533天了,卖出过22件宝贝,保证个人闲置，诚信出售,2小时前来过,A,信用极好,北京,skechers2020夏季新款t恤 运动户外项目：运动休闲,在售,0,49,1,7,13,0,0,无同款商品信息,"skechers2020夏季新款t恤 运动户外项目：运动休闲 服装版型：常规 材质：棉 服装款式细节：品牌LOGO 功能：透气
旗舰店购入全新带吊牌一共三件分别100码110码120码
不包邮不讲价
二手物品不退不换"
278875952,来闲鱼1663天了,卖出过5件宝贝,自由职业行业创始人,2小时前来过,A,信用极好,嘉兴,儿童韩版百搭纯棉外穿裤子 风格：韩版 裤长：短裤 风格：韩版,在售,0,25,1,8,3,0,0,无同款商品信息,"儿童韩版百搭纯棉外穿裤子 风格：韩版 裤长：短裤 风格：韩版 面料：棉 适用季节：夏季 适用性别：中性 裤门襟：皮筋腰带 裤子分类：普通休闲裤
儿童棉麻风脏粉色短裤
余7.9码"
704338793,来闲鱼1328天了,卖出过82件宝贝,文化/艺术行业客服,连续2天来过,C,信用良好,滨州,女宝娃娃领纱裙连衣裙 款式：短袖 适用季节：夏季 品牌：mi,在售,0,20,1,0,150,9,0,无同款商品信息,"女宝娃娃领纱裙连衣裙 款式：短袖 适用季节：夏季 品牌：mikiumkee
mikihouse 正品 定制款 马克珍妮 去年的衣服都小了，都是80码，打包白菜价出！二手物品难免会有瑕疵，事妈请绕道！"
112283640,来闲鱼2010天了,卖出过76件宝贝,喜欢摄影、宠物、时尚、运动、绘画、烘焙、娱乐、DIY、居家,5小时前来过,A,信用极好,襄阳,日本专柜连衣裙二手童装,在售,500,120,1,0,12,0,0,无同款商品信息,"日本专柜连衣裙二手童装
很美貌~110码偏瘦~不适合胖宝宝
有穿着感，介意慎拍，"
549130575,来闲鱼714天了,卖出过60件宝贝,二手转让，娇情的不伺候！,11小时前来过,A,信用极好,唐山,小猪班纳 童装 短裤 100码 商标扎皮肤我们穿的时候拆掉了,在售,0,28,1,0,65,2,0,无同款商品信息,"小猪班纳 童装 短裤 100码 商标扎皮肤我们穿的时候拆掉了 裤长42cm
二手转让 不退不换
不议价 议价不回"
95164804,来闲鱼1187天了,卖出过68件宝贝,爱美的孩子，会更爱这个世界～,6天前来过,A,信用极好,北京,梨小闲屁屁裤 穿过两次 上身很好看 100码 二手商品不退不,在售,0,25,1,0,20,0,0,无同款商品信息,梨小闲屁屁裤 穿过两次 上身很好看 100码 二手商品不退不换 包邮除偏远
3415818610,来闲鱼434天了,卖出过41件宝贝,自由职业行业市场,连续4天来过,A,信用极好,广州,品名：儿童中裤,在售,0,25,1,0,7,0,0,无同款商品信息,"品名：儿童中裤
面料：100%棉小毛圈（210克）
尺码：90-140
选码：标准身高码100CM选100码，微胖或喜欢宽松买大1码"
1757223262,来闲鱼1594天了,卖出过42件宝贝,喜欢木匠、高科技,连续3天来过,A,信用极好,上海,童装品牌连衣裙 尺码 7-8y环保 欧盟出口标准,在售,0,39,1,0,14,0,0,无同款商品信息,"童装品牌连衣裙 尺码 7-8y环保 欧盟出口标准
二手商品 不退换 实价勿还
新旧如图 要的就直接拍下 非商家只有一件
不包邮"
